0,-1.0296e-05
0.05,-7.7381e-05
0.1,-0.0001098
0.15,-9.3076e-05
0.2,-3.4746e-05
0.25,3.9083e-05
0.3,9.5411e-05
0.35,0.00010911
0.4,7.4101e-05
0.45,6.0596e-06
0.5,-6.4645e-05
0.55,-0.0001065
0.6,-0.00010089
0.65,-5.037e-05
0.7,2.2538e-05
0.75,8.5379e-05
0.8,0.00011023
0.85,8.6082e-05
0.9,2.3721e-05
0.95,-4.9132e-05
1,-0.00010014
1.05,-0.00010671
1.1,-6.5979e-05
1.15,3.9556e-06
1.2,7.2095e-05
1.25,0.00010828
1.3,9.6553e-05
1.35,4.2143e-05
1.4,-3.0853e-05
1.45,-9.0174e-05
1.5,-0.00010965
1.55,-8.0737e-05
1.6,-1.6241e-05
1.65,5.5368e-05
1.7,0.00010254
1.75,0.00010453
1.8,6.0525e-05
1.85,-1.007e-05
1.9,-7.6187e-05
1.95,-0.00010879
2,-9.3592e-05
2.05,-3.7335e-05
2.1,3.5257e-05
2.15,9.2338e-05
2.2,0.00010892
2.25,7.7788e-05
2.3,1.2635e-05
2.35,-5.7995e-05
2.4,-0.00010321
2.45,-0.0001033
2.5,-5.8269e-05
2.55,1.2157e-05
2.6,7.7224e-05
2.65,0.00010857
2.7,9.258e-05
2.75,3.6285e-05
2.8,-3.5756e-05
2.85,-9.2184e-05
2.9,-0.00010849
2.95,-7.7635e-05
3,-1.3096e-05
3.05,5.7072e-05
3.1,0.00010242
3.15,0.00010333
3.2,5.947e-05
3.25,-1.0106e-05
3.3,-7.5246e-05
3.35,-0.00010778
3.4,-9.3701e-05
3.45,-3.9152e-05
3.5,3.2251e-05
3.55,8.9672e-05
3.6,0.00010837
3.65,8.0345e-05
3.7,1.774e-05
3.75,-5.2442e-05
3.8,-9.9996e-05
3.85,-0.00010451
3.9,-6.4116e-05
3.95,3.7733e-06
4,6.9976e-05
4.05,0.0001061
4.1,9.6711e-05
4.15,4.5903e-05
4.2,-2.4505e-05
4.25,-8.4357e-05
4.3,-0.00010808
4.35,-8.5594e-05
4.4,-2.6581e-05
4.45,4.3715e-05
4.5,9.5292e-05
4.55,0.0001062
4.6,7.1857e-05
4.65,6.965e-06
4.7,-6.082e-05
4.75,-0.00010267
4.8,-0.00010086
4.85,-5.6224e-05
4.9,1.2219e-05
4.95,7.5404e-05
5,0.00010656
5.05,9.2561e-05
5.1,3.9402e-05
5.15,-3.036e-05
5.2,-8.7209e-05
5.25,-0.00010716
5.3,-8.1854e-05
5.35,-2.2054e-05
5.4,4.697e-05
5.45,9.6127e-05
5.5,0.00010476
5.55,6.9314e-05
5.6,4.7737e-06
5.65,-6.1692e-05
5.7,-0.00010218
5.75,-9.9748e-05
5.8,-5.5505e-05
5.85,1.1935e-05
5.9,7.4292e-05
5.95,0.00010549
6,9.2546e-05
6.05,4.0958e-05
6.1,-2.7662e-05
6.15,-8.4651e-05
6.2,-0.00010628
6.25,-8.36e-05
6.3,-2.6153e-05
6.35,4.2096e-05
6.4,9.2753e-05
6.45,0.00010481
6.5,7.335e-05
6.55,1.1507e-05
6.6,-5.502e-05
6.65,-9.8665e-05
6.7,-0.00010141
6.75,-6.2217e-05
6.8,2.635e-06
6.85,6.6306e-05
6.9,0.00010252
6.95,9.6414e-05
7,5.0588e-05
7.05,-1.5999e-05
7.1,-7.5904e-05
7.15,-0.00010452
7.2,-9.0151e-05
7.25,-3.8803e-05
7.3,2.8382e-05
7.35,8.3832e-05
7.4,0.00010486
7.45,8.2952e-05
7.5,2.7156e-05
7.55,-3.9649e-05
7.6,-9.016e-05
7.65,-0.00010381
7.7,-7.5126e-05
7.75,-1.5887e-05
7.8,4.9721e-05
7.85,9.5003e-05
7.9,0.00010161
7.95,6.695e-05
8,5.1889e-06
8.05,-5.8572e-05
8.1,-9.8504e-05
8.15,-9.8503e-05
8.2,-5.8672e-05
8.25,4.7971e-06
8.3,6.622e-05
8.35,0.00010083
8.4,9.4734e-05
8.45,5.0503e-05
8.5,-1.3971e-05
8.55,-7.2714e-05
8.6,-0.00010214
8.65,-9.0522e-05
8.7,-4.2621e-05
8.75,2.2271e-05
8.8,7.8128e-05
8.85,0.00010263
8.9,8.607e-05
8.95,3.5171e-05
9,-2.9666e-05
9.05,-8.2555e-05
9.1,-0.00010246
9.15,-8.1558e-05
9.2,-2.8266e-05
9.25,3.6152e-05
9.3,8.6096e-05
9.35,0.0001018
9.4,7.7142e-05
9.45,2.1995e-05
9.5,-4.1743e-05
9.55,-8.8859e-05
9.6,-0.0001008
9.65,-7.2957e-05
9.7,-1.6419e-05
9.75,4.6467e-05
9.8,9.0946e-05
9.85,9.959e-05
9.9,6.9112e-05
9.95,1.1586e-05
10,-5.036e-05
10.05,-9.2456e-05
10.1,-9.8294e-05
10.15,-6.5701e-05
10.2,-7.5238e-06
10.25,5.3463e-05
10.3,9.348e-05
10.35,9.7011e-05
10.4,6.2796e-05
10.45,4.2513e-06
10.5,-5.5814e-05
10.55,-9.4095e-05
10.6,-9.5825e-05
10.65,-6.0453e-05
10.7,-1.7787e-06
10.75,5.7449e-05
10.8,9.4363e-05
10.85,9.48e-05
10.9,5.8713e-05
10.95,1.1088e-07
11,-5.8396e-05
11.05,-9.4332e-05
11.1,-9.3983e-05
11.15,-5.7603e-05
11.2,7.5039e-07
11.25,5.8676e-05
11.3,9.4034e-05
11.35,9.3399e-05
11.4,5.7139e-05
11.45,-8.0494e-07
11.5,-5.8299e-05
11.55,-9.3479e-05
11.6,-9.3059e-05
11.65,-5.7323e-05
11.7,5.3399e-08
11.75,5.7263e-05
11.8,9.2663e-05
11.85,9.2951e-05
11.9,5.8146e-05
11.95,1.5028e-06
12,-5.5558e-05
12.05,-9.1559e-05
12.1,-9.3045e-05
12.15,-5.9584e-05
12.2,-3.8608e-06
12.25,5.3159e-05
12.3,9.0126e-05
12.35,9.3291e-05
12.4,6.1601e-05
12.45,7.0142e-06
12.5,-5.0036e-05
12.55,-8.8299e-05
12.6,-9.3618e-05
12.65,-6.4144e-05
12.7,-1.0951e-05
12.75,4.615e-05
12.8,8.6001e-05
12.85,9.3931e-05
12.9,6.7139e-05
12.95,1.565e-05
13,-4.1458e-05
13.05,-8.3134e-05
13.1,-9.4115e-05
13.15,-7.0492e-05
13.2,-2.1074e-05
13.25,3.5918e-05
13.3,7.9591e-05
13.35,9.4029e-05
13.4,7.4082e-05
13.45,2.7171e-05
13.5,-2.9497e-05
13.55,-7.5254e-05
13.6,-9.3513e-05
13.65,-7.7761e-05
13.7,-3.3858e-05
13.75,2.2172e-05
13.8,7.0002e-05
13.85,9.2383e-05
13.9,8.1348e-05
13.95,4.1023e-05
14,-1.3943e-05
14.05,-6.3716e-05
14.1,-9.044e-05
14.15,-8.463e-05
14.2,-4.8515e-05
14.25,4.8421e-06
14.3,5.6291e-05
14.35,8.7471e-05
14.4,8.7359e-05
14.45,5.6137e-05
14.5,5.0554e-06
14.55,-4.7647e-05
14.6,-8.3264e-05
14.65,-8.9255e-05
14.7,-6.364e-05
14.75,-1.5621e-05
14.8,3.7743e-05
14.85,7.7613e-05
14.9,9.0016e-05
14.95,7.0722e-05
15,2.6661e-05
15.05,-2.6592e-05
15.1,-7.0338e-05
15.15,-8.932e-05
15.2,-7.7028e-05
15.25,-3.7907e-05
15.3,1.4279e-05
15.35,6.1302e-05
15.4,8.6847e-05
15.45,8.2155e-05
15.5,4.9005e-05
15.55,-9.8076e-07
15.6,-5.0438e-05
15.65,-8.2295e-05
15.7,-8.5659e-05
15.75,-5.952e-05
15.8,-1.3019e-05
15.85,3.7771e-05
15.9,7.5412e-05
15.95,8.7083e-05
16,6.8932e-05
16.05,2.7316e-05
16.1,-2.3449e-05
16.15,-6.6026e-05
16.2,-8.5979e-05
16.25,-7.6657e-05
16.3,-4.1379e-05
16.35,7.7666e-06
16.4,5.4084e-05
16.45,8.1948e-05
16.5,8.2066e-05
16.55,5.4551e-05
16.6,8.8115e-06
