0,-2.0713e-05
0.05,-1.3413e-05
0.1,-3.7306e-06
0.15,6.6075e-06
0.2,1.5762e-05
0.25,2.2107e-05
0.3,2.4517e-05
0.35,2.2569e-05
0.4,1.6613e-05
0.45,7.7113e-06
0.5,-2.5517e-06
0.55,-1.2354e-05
0.6,-1.9956e-05
0.65,-2.4013e-05
0.7,-2.3809e-05
0.75,-1.9386e-05
0.8,-1.1532e-05
0.85,-1.6421e-06
0.9,8.5303e-06
0.95,1.7184e-05
1,2.2791e-05
1.05,2.4361e-05
1.1,2.1623e-05
1.15,1.5065e-05
1.2,5.8509e-06
1.25,-4.3887e-06
1.3,-1.3844e-05
1.35,-2.0848e-05
1.4,-2.4167e-05
1.45,-2.322e-05
1.5,-1.818e-05
1.55,-9.9389e-06
1.6,4.5795e-08
1.65,1.0013e-05
1.7,1.8209e-05
1.75,2.3192e-05
1.8,2.4089e-05
1.85,2.0748e-05
1.9,1.3762e-05
1.95,4.3626e-06
2,-5.7944e-06
2.05,-1.4924e-05
2.1,-2.1425e-05
2.15,-2.4158e-05
2.2,-2.265e-05
2.25,-1.717e-05
2.3,-8.6849e-06
2.35,1.315e-06
2.4,1.1075e-05
2.45,1.8886e-05
2.5,2.3382e-05
2.55,2.3781e-05
2.6,2.0019e-05
2.65,1.2758e-05
2.7,3.2745e-06
2.75,-6.7725e-06
2.8,-1.5626e-05
2.85,-2.1742e-05
2.9,-2.4055e-05
2.95,-2.2168e-05
3,-1.6415e-05
3.05,-7.8049e-06
3.1,2.1573e-06
3.15,1.1733e-05
3.2,1.9256e-05
3.25,2.3417e-05
3.3,2.3497e-05
3.35,1.9488e-05
3.4,1.2094e-05
3.45,2.6034e-06
3.5,-7.3293e-06
3.55,-1.5978e-05
3.6,-2.1842e-05
3.65,-2.3908e-05
3.7,-2.1821e-05
3.75,-1.5951e-05
3.8,-7.3208e-06
3.85,2.5696e-06
3.9,1.2004e-05
3.95,1.9349e-05
4,2.3334e-05
4.05,2.3277e-05
4.1,1.9191e-05
4.15,1.179e-05
4.2,2.359e-06
4.25,-7.4694e-06
4.3,-1.5996e-05
4.35,-2.1751e-05
4.4,-2.3744e-05
4.45,-2.1637e-05
4.5,-1.58e-05
4.55,-7.2446e-06
4.6,2.5495e-06
4.65,1.1893e-05
4.7,1.9177e-05
4.75,2.3151e-05
4.8,2.3136e-05
4.85,1.9141e-05
4.9,1.1858e-05
4.95,2.5461e-06
5,-7.1928e-06
5.05,-1.5685e-05
5.1,-2.1473e-05
5.15,-2.357e-05
5.2,-2.162e-05
5.25,-1.5965e-05
5.3,-7.5796e-06
5.35,2.094e-06
5.4,1.1397e-05
5.45,1.8737e-05
5.5,2.2862e-05
