0,-0.0071566
0.05,-0.006411
0.1,-0.0046072
0.15,-0.0020609
0.2,0.00079746
0.25,0.0034964
0.3,0.0056018
0.35,0.0067855
0.4,0.0068749
0.45,0.0058753
0.5,0.0039635
0.55,0.0014546
0.6,-0.0012519
0.65,-0.0037363
0.7,-0.0056238
0.75,-0.0066398
0.8,-0.0066482
0.85,-0.0056667
0.9,-0.0038592
0.95,-0.0015066
1,0.0010384
1.05,0.0034048
1.1,0.005257
1.15,0.0063419
1.2,0.0065211
1.25,0.005787
1.3,0.0042589
1.35,0.0021622
1.4,-0.00020597
1.45,-0.0025196
1.5,-0.0044688
1.55,-0.0058004
1.6,-0.0063498
1.65,-0.0060594
1.7,-0.0049826
1.75,-0.0032731
1.8,-0.0011619
1.85,0.0010746
1.9,0.0031513
1.95,0.0048103
2,0.005852
2.05,0.0061584
2.1,0.0057043
2.15,0.0045582
2.2,0.0028707
2.25,0.00085412
2.3,-0.0012449
2.35,-0.0031756
2.4,-0.0047125
2.45,-0.0056815
2.5,-0.0059783
2.55,-0.0055787
2.6,-0.0045392
2.65,-0.0029884
2.7,-0.0011104
2.75,0.00087756
2.8,0.0027498
2.85,0.0042981
2.9,0.0053542
2.95,0.0058074
3,0.0056153
3.05,0.0048073
3.1,0.0034791
3.15,0.0017815
3.2,-9.7231e-05
3.25,-0.0019525
3.3,-0.0035852
3.35,-0.0048234
3.4,-0.0055391
3.45,-0.0056619
3.5,-0.0051847
3.55,-0.0041637
3.6,-0.0027109
3.65,-0.00098244
3.7,0.00083933
3.75,0.0025643
3.8,0.0040149
3.85,0.0050434
3.9,0.0055475
3.95,0.0054793
4,0.0048501
4.05,0.0037279
4.1,0.0022304
4.15,0.00051184
4.2,-0.0012523
4.25,-0.0028837
4.3,-0.0042188
4.35,-0.0051252
4.4,-0.0055142
4.45,-0.0053497
4.5,-0.0046508
4.55,-0.0034898
4.6,-0.0019841
4.65,-0.00028454
4.7,0.0014398
4.75,0.0030184
4.8,0.0042964
4.85,0.005149
4.9,0.005494
4.95,0.0052993
5,0.0045857
5.05,0.0034245
5.1,0.0019301
5.15,0.00024872
5.2,-0.0014558
5.25,-0.0030184
5.3,-0.0042883
5.35,-0.0051437
5.4,-0.0055031
5.45,-0.005333
5.5,-0.0046508
5.55,-0.0035229
5.6,-0.0020578
5.65,-0.00039554
5.7,0.0013054
5.75,0.0028837
5.8,0.0041904
5.85,0.0051025
5.9,0.0055349
5.95,0.0054478
6,0.0048501
6.05,0.0037984
6.1,0.0023914
6.15,0.00076006
6.2,-0.00094426
6.25,-0.0025643
6.3,-0.0039514
6.35,-0.0049789
6.4,-0.0055536
6.45,-0.005624
6.5,-0.0051847
6.55,-0.0042763
6.6,-0.0029813
6.65,-0.0014164
6.7,0.0002784
6.75,0.0019525
6.8,0.003458
6.85,0.0046632
6.9,0.0054632
6.95,0.0057896
7,0.0056153
7.05,0.0049569
7.1,0.0038721
7.15,0.0024546
7.2,0.00082542
7.25,-0.00087756
7.3,-0.0025117
7.35,-0.0039416
7.4,-0.0050499
7.45,-0.0057471
7.5,-0.0059783
7.55,-0.0057267
7.6,-0.0050148
7.65,-0.0039015
7.7,-0.0024768
7.75,-0.00085412
7.8,0.00083938
7.85,0.0024726
7.9,0.003921
7.95,0.0050758
8,0.005852
8.05,0.0061944
8.1,0.0060805
8.15,0.0055219
8.2,0.0045622
8.25,0.0032731
8.3,0.0017487
8.35,9.7972e-05
8.4,-0.0015633
8.45,-0.0031206
8.5,-0.0044688
8.55,-0.005519
8.6,-0.006204
8.65,-0.0064819
8.7,-0.0063385
8.75,-0.005787
8.8,-0.0048667
8.85,-0.003639
8.9,-0.0021835
8.95,-0.00059168
9,0.0010384
9.05,0.0026087
9.1,0.0040271
9.15,0.0052124
9.2,0.006099
9.25,0.0066398
9.3,0.0068084
9.35,0.0065999
9.4,0.0060301
9.45,0.005134
9.5,0.0039635
9.55,0.0025835
9.6,0.001068
9.65,-0.00050335
9.7,-0.0020505
9.75,-0.0034964
9.8,-0.0047711
9.85,-0.0058145
9.9,-0.0065793
9.95,-0.0070325
10,-0.0071566
10.05,-0.0069497
10.1,-0.0064251
10.15,-0.0056101
10.2,-0.0045442
10.25,-0.0032772
10.3,-0.0018664
10.35,-0.00037408
10.4,0.0011355
10.45,0.0025985
10.5,0.0039545
10.55,0.0051486
10.6,0.0061334
10.65,0.0068708
10.7,0.0073333
10.75,0.0075044
10.8,0.0073796
10.85,0.0069655
10.9,0.0062798
10.95,0.0053504
11,0.0042139
11.05,0.0029143
11.1,0.0015012
11.15,2.7902e-05
11.2,-0.0014503
11.25,-0.0028783
11.3,-0.0042033
11.35,-0.0053761
11.4,-0.0063535
11.45,-0.007099
11.5,-0.0075846
11.55,-0.0077917
11.6,-0.0077116
11.65,-0.0073458
11.7,-0.0067061
11.75,-0.0058145
11.8,-0.004702
